Campaign name,Ad Group Name,Ad Name,Date,Cost,CPC (Destination),CPM,Impression,Clicks (Destination),CTR (Destination),Conversions,CPA,Currency
#ISU RAMADHAN,Ad group 20240320085222,LP 19 MARET UNTUK B3NDJOLAN2  .mov_2024-03-20 08:53:32,2024-03-26,51853,1571,12653,4098,33,0.81,0,0,IDR
#ISU RAMADHAN,Ad group 20240320085222,LP 19 MARET UNTUK B3NDJOLAN2  .mov_2024-03-20 08:53:32,2024-03-27,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,Ad group 20240320085222,LP 19 MARET UNTUK B3NDJOLAN2  .mov_2024-03-20 08:53:32,2024-03-28,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,Ad group 20240320085222,LP 19 MARET UNTUK B3NDJOLAN2  .mov_2024-03-20 08:53:32,2024-03-29,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,Ad group 20240320085222,LP 19 MARET UNTUK B3NDJOLAN2  .mov_2024-03-20 08:53:32,2024-03-30,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,Ad group 20240320085222,LP 19 MARET UNTUK B3NDJOLAN2  .mov_2024-03-20 08:53:32,2024-03-31,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-23,48776,1393,9476,5147,35,0.68,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-24,363864,1624,12773,28485,224,0.79,4,90966,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-25,416379,1875,13422,31020,222,0.72,1,416379,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-26,276219,2076,15943,17325,133,0.77,3,92073,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-27,112617,2559,18498,6088,44,0.72,1,112617,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-28,293907,5652,17263,17025,52,0.31,2,146953,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-29,256091,2586,12047,21256,99,0.47,2,128045,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-30,190696,1576,8791,21690,121,0.56,2,95348,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-03-31,175646,2927,12805,13716,60,0.44,1,175646,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-01,219027,1991,10682,20503,110,0.54,2,109513,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-02,217827,1336,7769,28036,163,0.58,3,72609,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-03,151066,1642,7206,20963,92,0.44,1,151066,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-04,198000,1850,8813,22465,107,0.48,1,198000,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-05,211096,2049,7300,28914,103,0.36,1,211096,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-06,191473,2081,8192,23373,92,0.39,1,191473,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-07,71826,1381,6239,11511,52,0.45,1,71826,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-08,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-09,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-10,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-11,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-12,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 20 MARET CARA KEMPISKAN B3NDJOLAN .mov_2024-03-23 09:24:22,2024-04-17,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-02-28,33509,4188,12863,2605,8,0.31,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-02-29,250436,3210,14201,17634,78,0.44,2,125218,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-03-01,45920,1700,8061,5696,27,0.47,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-03-02,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-03-03,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-03-04,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-03-05,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-03-06,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 22 Feb_HD KAGET BANGET.mov_2024-02-28 13:29:59,2024-03-12,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 22 MARET DODO 1 BENJOLAN NYERI .mov_2024-03-23 09:24:22,2024-03-23,70647,1723,13591,5198,41,0.79,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 22 MARET DODO 1 BENJOLAN NYERI .mov_2024-03-23 09:24:22,2024-03-24,52157,1337,13986,3729,39,1.05,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 22 MARET DODO 1 BENJOLAN NYERI .mov_2024-03-23 09:24:22,2024-03-25,7054,414,9443,747,17,2.28,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 22 MARET DODO 1 BENJOLAN NYERI .mov_2024-03-23 09:24:22,2024-03-26,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 22 MARET DODO 1 BENJOLAN NYERI .mov_2024-03-23 09:24:22,2024-03-27,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 22 MARET DODO 1 BENJOLAN NYERI .mov_2024-03-23 09:24:22,2024-03-28,89,0,44500,2,0,0.0,0,0,IDR
K | ABO | 23-01-2023 | scale out,Ad group 20240323092320,LP 22 MARET DODO 1 BENJOLAN NYERI .mov_2024-03-23 09:24:22,2024-03-29,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 26-02-2024 | testing,ID/18-44/Balanced,LP 23feb HD IBU TUNGGAL HRUS OP .mov_2024-02-26 14:34:15,2024-02-26,2422,2422,6510,372,1,0.27,0,0,IDR
K | ABO | 26-02-2024 | testing,ID/18-44/Balanced,LP 23feb HD IBU TUNGGAL HRUS OP .mov_2024-02-26 14:34:15,2024-02-27,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-03-28,119000,1545,7254,16403,77,0.47,2,59500,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-03-29,218818,1632,6116,35775,134,0.37,2,109409,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-03-30,125235,2019,6949,18021,62,0.34,3,41745,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-03-31,152377,1002,4080,37343,152,0.41,1,152377,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-01,147520,1317,5294,27864,112,0.4,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-02,188873,1085,6122,30849,174,0.56,1,188873,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-03,107288,1072,5549,19332,100,0.52,1,107288,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-04,78629,982,5480,14348,80,0.56,1,78629,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-05,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-06,176249,2123,7884,22355,83,0.37,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-07,81895,1204,5512,14857,68,0.46,1,81895,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-08,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-09,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-10,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-11,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-12,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327014619,LP 26 MARET IKTIKAF TERGANGGU .mov_2024-03-27 13:47:12,2024-04-13,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-06,206801,1932,6897,29980,107,0.36,2,103400,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-07,166035,3388,12598,13179,49,0.37,1,166035,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-08,275967,2653,9731,28357,104,0.37,1,275967,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-09,178156,2619,9995,17824,68,0.38,1,178156,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-10,157720,2673,9155,17227,59,0.34,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-11,79880,2102,12799,6241,38,0.61,1,79880,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-12,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-13,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-14,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-15,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 26 MARET PROMO JABAR JATENG JATIM.mov_2024-04-05 10:29:32,2024-04-16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 26 feb apakah B3NDJOLAN HARUS OP_ .mov_2024-02-28 13:29:59,2024-02-28,32122,1338,5544,5794,24,0.41,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 26 feb apakah B3NDJOLAN HARUS OP_ .mov_2024-02-28 13:29:59,2024-02-29,124564,3278,10493,11871,38,0.32,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 26 feb apakah B3NDJOLAN HARUS OP_ .mov_2024-02-28 13:29:59,2024-03-01,18706,2078,7610,2458,9,0.37,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 26 feb apakah B3NDJOLAN HARUS OP_ .mov_2024-02-28 13:29:59,2024-03-02,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 26 feb apakah B3NDJOLAN HARUS OP_ .mov_2024-02-28 13:29:59,2024-03-03,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 26 feb apakah B3NDJOLAN HARUS OP_ .mov_2024-02-28 13:29:59,2024-03-04,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 26 feb apakah B3NDJOLAN HARUS OP_ .mov_2024-02-28 13:29:59,2024-03-05,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-02-2024 | testing,ID/18-54/Fairly Broad,LP 26 feb apakah B3NDJOLAN HARUS OP_ .mov_2024-02-28 13:29:59,2024-03-06,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-06,51539,2061,6078,8479,25,0.29,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-07,62071,4433,15774,3935,14,0.36,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-08,43761,3646,7831,5588,12,0.21,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-09,6358,2119,10457,608,3,0.49,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-10,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-11,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-12,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-13,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP 4 APR PROMO LEBARAN DAERAH .mov_2024-04-05 10:29:32,2024-04-14,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,LP 5 MARET KENAPA 2 BTOL RAMADHAN .mov_2024-03-12 13:31:39,2024-03-12,5762,1920,9476,608,3,0.49,1,5762,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,LP 5 MARET KENAPA 2 BTOL RAMADHAN .mov_2024-03-12 13:31:39,2024-03-13,41427,3186,8221,5039,13,0.26,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,LP 5 MARET KENAPA 2 BTOL RAMADHAN .mov_2024-03-12 13:31:39,2024-03-14,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,LP 5 MARET KENAPA 2 BTOL RAMADHAN .mov_2024-03-12 13:31:39,2024-03-15,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,LP 5 MARET KENAPA 2 BTOL RAMADHAN .mov_2024-03-12 13:31:39,2024-03-16,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,LP 5 MARET KENAPA 2 BTOL RAMADHAN .mov_2024-03-12 13:31:39,2024-03-17,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,LP 5 MARET KENAPA 2 BTOL RAMADHAN .mov_2024-03-12 13:31:39,2024-03-18,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/25-44/games (by type)/Balanced,LP 5 hari mengecil rev.mov_2024-02-15 09:14:33,2024-02-15,52197,2609,5353,9750,20,0.21,1,52197,IDR
K | ABO | 15-02-2024 | testing,ID/25-44/games (by type)/Balanced,LP 5 hari mengecil rev.mov_2024-02-15 09:14:33,2024-02-16,170613,4374,7322,23301,39,0.17,1,170613,IDR
K | ABO | 15-02-2024 | testing,ID/25-44/games (by type)/Balanced,LP 5 hari mengecil rev.mov_2024-02-15 09:14:33,2024-02-17,24581,1365,4607,5335,18,0.34,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/25-44/games (by type)/Balanced,LP 5 hari mengecil rev.mov_2024-02-15 09:14:33,2024-02-18,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/25-44/games (by type)/Balanced,LP 5 hari mengecil rev.mov_2024-02-15 09:14:33,2024-02-19,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/25-44/games (by type)/Balanced,LP 5 hari mengecil rev.mov_2024-02-15 09:14:33,2024-02-20,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/25-44/games (by type)/Balanced,LP 5 hari mengecil rev.mov_2024-02-15 09:14:33,2024-02-21,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/25-44/games (by type)/Balanced,LP 5 hari mengecil rev.mov_2024-02-15 09:14:33,2024-02-24,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 16-04-2024 | scale out,Ad group 20240417085926,LP 9 APR B3NDJOLAN LEHER KANAN .mov_2024-04-17 09:00:51,2024-04-17,61224,1800,10097,6063,34,0.56,1,61224,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-18 14:51:25,2024-03-18,33353,6670,10769,3097,5,0.16,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-18 14:51:25,2024-03-19,50847,2421,10986,4628,21,0.45,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-18 14:51:25,2024-03-20,16646,2080,8779,1896,8,0.42,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-18 14:51:25,2024-03-21,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-18 14:51:25,2024-03-22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-18 14:51:25,2024-03-23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-18 14:51:25,2024-03-24,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-18 14:51:25,2024-03-25,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-09,89287,1717,10171,8778,52,0.59,1,89287,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-10,348244,1842,11101,31369,189,0.6,3,116081,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-11,212098,1683,6404,33118,126,0.38,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-12,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-13,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-14,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-15,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-18,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/LLAPV90/Beauty & Personal Care/Balanced,LP ANGPAU KEBERUNTUNGAN REV.mov_2024-02-09 15:31:49,2024-02-24,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 07-02-2024 | scale out,ID/18-44/Game (type)/Balanced,LP ANGPAU KEBERUNTUNGAN.mov_2024-02-07 09:01:28,2024-02-07,59118,2111,7713,7664,28,0.37,1,59118,IDR
K | ABO | 07-02-2024 | scale out,ID/18-44/Game (type)/Balanced,LP ANGPAU KEBERUNTUNGAN.mov_2024-02-07 09:01:28,2024-02-08,237731,1800,8130,29239,132,0.45,0,0,IDR
K | ABO | 07-02-2024 | scale out,ID/18-44/Game (type)/Balanced,LP ANGPAU KEBERUNTUNGAN.mov_2024-02-07 09:01:28,2024-02-09,145,0,6904,21,0,0.0,0,0,IDR
K | ABO | 07-02-2024 | scale out,ID/18-44/Game (type)/Balanced,LP ANGPAU KEBERUNTUNGAN.mov_2024-02-07 09:01:28,2024-02-10,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 07-02-2024 | scale out,ID/18-44/Game (type)/Balanced,LP ANGPAU KEBERUNTUNGAN.mov_2024-02-07 09:01:28,2024-02-11,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 07-02-2024 | scale out,ID/18-44/Game (type)/Balanced,LP ANGPAU KEBERUNTUNGAN.mov_2024-02-07 09:01:28,2024-02-12,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 07-02-2024 | scale out,ID/18-44/Game (type)/Balanced,LP ANGPAU KEBERUNTUNGAN.mov_2024-02-07 09:01:28,2024-02-13,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 23-02-2024 | scale out,ID/18-44/Games (by type)/Balanced,LP AP MADU KHUSUS BENJOLAN .mov_2024-02-23 09:48:18,2024-02-23,135619,4520,11021,12305,30,0.24,0,0,IDR
